4.800000000000000100e-02,2.400000000000000050e-02,5.000000000000000104e-03,-2.000000000000000042e-02,-1.499999999999999944e-02,2.000000000000000042e-02,-1.000000000000000021e-02,5.399999999999999939e-02,1.370000000000000107e-01
5.000000000000000278e-02,4.399999999999999745e-02,5.000000000000000104e-03,-3.899999999999999994e-02,-2.400000000000000050e-02,3.899999999999999994e-02,-2.000000000000000042e-02,6.800000000000000488e-02,1.320000000000000062e-01
5.200000000000000455e-02,3.400000000000000244e-02,1.000000000000000021e-02,-2.400000000000000050e-02,-2.000000000000000042e-02,2.900000000000000147e-02,-1.000000000000000021e-02,7.799999999999999989e-02,1.419999999999999873e-01
5.399999999999999939e-02,3.899999999999999994e-02,5.000000000000000104e-03,-3.400000000000000244e-02,-2.000000000000000042e-02,3.400000000000000244e-02,-1.499999999999999944e-02,4.900000000000000189e-02,1.509999999999999953e-01
5.600000000000000117e-02,5.899999999999999689e-02,2.400000000000000050e-02,-3.400000000000000244e-02,-3.899999999999999994e-02,4.399999999999999745e-02,-5.000000000000000104e-03,5.399999999999999939e-02,1.509999999999999953e-01
5.800000000000000294e-02,6.300000000000000044e-02,3.899999999999999994e-02,-2.400000000000000050e-02,-4.900000000000000189e-02,4.399999999999999745e-02,5.000000000000000104e-03,3.400000000000000244e-02,1.509999999999999953e-01
5.999999999999999778e-02,5.399999999999999939e-02,3.899999999999999994e-02,-1.499999999999999944e-02,-4.399999999999999745e-02,3.400000000000000244e-02,1.000000000000000021e-02,3.400000000000000244e-02,1.559999999999999998e-01
6.199999999999999956e-02,8.300000000000000433e-02,4.399999999999999745e-02,-3.899999999999999994e-02,-6.300000000000000044e-02,5.899999999999999689e-02,0.000000000000000000e+00,3.899999999999999994e-02,1.610000000000000042e-01
6.400000000000000133e-02,8.799999999999999489e-02,5.899999999999999689e-02,-2.900000000000000147e-02,-7.299999999999999545e-02,5.899999999999999689e-02,1.499999999999999944e-02,5.899999999999999689e-02,1.660000000000000087e-01
6.600000000000000311e-02,8.300000000000000433e-02,6.300000000000000044e-02,-2.000000000000000042e-02,-7.299999999999999545e-02,4.900000000000000189e-02,2.000000000000000042e-02,2.900000000000000147e-02,1.660000000000000087e-01
6.800000000000000488e-02,1.120000000000000023e-01,6.800000000000000488e-02,-4.399999999999999745e-02,-8.799999999999999489e-02,7.799999999999999989e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.759999999999999898e-01
7.000000000000000666e-02,9.800000000000000377e-02,7.299999999999999545e-02,-2.400000000000000050e-02,-8.300000000000000433e-02,5.899999999999999689e-02,2.400000000000000050e-02,2.000000000000000042e-02,1.849999999999999978e-01
7.200000000000000844e-02,8.799999999999999489e-02,8.300000000000000433e-02,-5.000000000000000104e-03,-8.300000000000000433e-02,4.399999999999999745e-02,3.899999999999999994e-02,3.400000000000000244e-02,1.849999999999999978e-01
7.399999999999999634e-02,1.120000000000000023e-01,9.299999999999999933e-02,-2.000000000000000042e-02,-1.019999999999999934e-01,6.300000000000000044e-02,3.400000000000000244e-02,0.000000000000000000e+00,1.900000000000000022e-01
7.599999999999999811e-02,1.270000000000000018e-01,9.299999999999999933e-02,-3.400000000000000244e-02,-1.069999999999999979e-01,7.799999999999999989e-02,2.900000000000000147e-02,-1.499999999999999944e-02,1.849999999999999978e-01
7.799999999999999989e-02,1.270000000000000018e-01,1.019999999999999934e-01,-2.400000000000000050e-02,-1.120000000000000023e-01,7.299999999999999545e-02,3.899999999999999994e-02,1.000000000000000021e-02,1.950000000000000067e-01
8.000000000000000167e-02,1.320000000000000062e-01,1.170000000000000068e-01,-1.499999999999999944e-02,-1.219999999999999973e-01,7.299999999999999545e-02,4.900000000000000189e-02,2.400000000000000050e-02,1.950000000000000067e-01
8.200000000000000344e-02,1.459999999999999909e-01,1.219999999999999973e-01,-2.400000000000000050e-02,-1.320000000000000062e-01,8.300000000000000433e-02,4.900000000000000189e-02,-2.000000000000000042e-02,2.000000000000000111e-01
8.400000000000000522e-02,1.759999999999999898e-01,1.370000000000000107e-01,-3.899999999999999994e-02,-1.559999999999999998e-01,1.069999999999999979e-01,4.900000000000000189e-02,-4.399999999999999745e-02,2.049999999999999878e-01
8.600000000000000699e-02,1.610000000000000042e-01,1.370000000000000107e-01,-2.400000000000000050e-02,-1.459999999999999909e-01,9.299999999999999933e-02,5.399999999999999939e-02,-3.400000000000000244e-02,2.099999999999999922e-01
8.799999999999999489e-02,1.559999999999999998e-01,1.459999999999999909e-01,-1.000000000000000021e-02,-1.509999999999999953e-01,8.300000000000000433e-02,6.800000000000000488e-02,-2.000000000000000042e-02,2.240000000000000047e-01
8.999999999999999667e-02,1.809999999999999942e-01,1.710000000000000131e-01,-1.000000000000000021e-02,-1.759999999999999898e-01,9.299999999999999933e-02,7.799999999999999989e-02,-2.400000000000000050e-02,2.290000000000000091e-01
9.199999999999999845e-02,1.950000000000000067e-01,1.559999999999999998e-01,-3.899999999999999994e-02,-1.759999999999999898e-01,1.170000000000000068e-01,5.899999999999999689e-02,-5.899999999999999689e-02,2.200000000000000011e-01
9.400000000000000022e-02,2.000000000000000111e-01,1.559999999999999998e-01,-4.399999999999999745e-02,-1.759999999999999898e-01,1.219999999999999973e-01,5.399999999999999939e-02,-5.899999999999999689e-02,2.240000000000000047e-01
9.600000000000000200e-02,2.200000000000000011e-01,1.809999999999999942e-01,-3.899999999999999994e-02,-2.000000000000000111e-01,1.270000000000000018e-01,6.800000000000000488e-02,-6.800000000000000488e-02,2.240000000000000047e-01
9.800000000000000377e-02,2.200000000000000011e-01,1.849999999999999978e-01,-3.400000000000000244e-02,-2.000000000000000111e-01,1.270000000000000018e-01,7.299999999999999545e-02,-8.300000000000000433e-02,2.200000000000000011e-01
1.000000000000000056e-01,2.340000000000000135e-01,2.000000000000000111e-01,-3.400000000000000244e-02,-2.149999999999999967e-01,1.320000000000000062e-01,8.300000000000000433e-02,-7.299999999999999545e-02,2.149999999999999967e-01
1.020000000000000073e-01,2.149999999999999967e-01,2.049999999999999878e-01,-1.000000000000000021e-02,-2.099999999999999922e-01,1.120000000000000023e-01,9.800000000000000377e-02,-6.300000000000000044e-02,2.240000000000000047e-01
1.040000000000000091e-01,2.099999999999999922e-01,2.099999999999999922e-01,0.000000000000000000e+00,-2.099999999999999922e-01,1.019999999999999934e-01,1.019999999999999934e-01,-6.300000000000000044e-02,2.240000000000000047e-01
1.059999999999999970e-01,2.540000000000000036e-01,2.149999999999999967e-01,-3.899999999999999994e-02,-2.340000000000000135e-01,1.459999999999999909e-01,8.799999999999999489e-02,-6.800000000000000488e-02,2.149999999999999967e-01
1.079999999999999988e-01,2.680000000000000160e-01,2.290000000000000091e-01,-3.899999999999999994e-02,-2.489999999999999991e-01,1.509999999999999953e-01,9.299999999999999933e-02,-5.899999999999999689e-02,2.099999999999999922e-01
1.100000000000000006e-01,2.439999999999999947e-01,2.389999999999999902e-01,-5.000000000000000104e-03,-2.389999999999999902e-01,1.219999999999999973e-01,1.170000000000000068e-01,-4.399999999999999745e-02,2.290000000000000091e-01
1.120000000000000023e-01,2.439999999999999947e-01,2.439999999999999947e-01,0.000000000000000000e+00,-2.439999999999999947e-01,1.219999999999999973e-01,1.219999999999999973e-01,-6.300000000000000044e-02,2.389999999999999902e-01
1.140000000000000041e-01,2.829999999999999738e-01,2.290000000000000091e-01,-5.399999999999999939e-02,-2.540000000000000036e-01,1.660000000000000087e-01,8.799999999999999489e-02,-1.069999999999999979e-01,2.240000000000000047e-01
1.160000000000000059e-01,2.780000000000000249e-01,2.389999999999999902e-01,-3.899999999999999994e-02,-2.590000000000000080e-01,1.559999999999999998e-01,9.800000000000000377e-02,-9.800000000000000377e-02,2.240000000000000047e-01
1.180000000000000077e-01,2.540000000000000036e-01,2.439999999999999947e-01,-1.000000000000000021e-02,-2.489999999999999991e-01,1.320000000000000062e-01,1.170000000000000068e-01,-4.399999999999999745e-02,2.340000000000000135e-01
1.199999999999999956e-01,2.590000000000000080e-01,2.489999999999999991e-01,-1.000000000000000021e-02,-2.540000000000000036e-01,1.320000000000000062e-01,1.170000000000000068e-01,-9.299999999999999933e-02,2.240000000000000047e-01
1.219999999999999973e-01,2.680000000000000160e-01,2.540000000000000036e-01,-1.499999999999999944e-02,-2.590000000000000080e-01,1.419999999999999873e-01,1.170000000000000068e-01,-1.120000000000000023e-01,2.290000000000000091e-01
1.239999999999999991e-01,2.590000000000000080e-01,2.540000000000000036e-01,-5.000000000000000104e-03,-2.540000000000000036e-01,1.320000000000000062e-01,1.219999999999999973e-01,-1.270000000000000018e-01,2.240000000000000047e-01
1.260000000000000009e-01,2.640000000000000124e-01,2.389999999999999902e-01,-2.400000000000000050e-02,-2.489999999999999991e-01,1.419999999999999873e-01,1.069999999999999979e-01,-1.270000000000000018e-01,2.200000000000000011e-01
1.280000000000000027e-01,3.029999999999999916e-01,2.540000000000000036e-01,-4.900000000000000189e-02,-2.780000000000000249e-01,1.759999999999999898e-01,1.019999999999999934e-01,-9.800000000000000377e-02,2.200000000000000011e-01
1.300000000000000044e-01,2.979999999999999871e-01,2.540000000000000036e-01,-4.399999999999999745e-02,-2.730000000000000204e-01,1.710000000000000131e-01,1.019999999999999934e-01,-8.799999999999999489e-02,2.240000000000000047e-01
1.320000000000000062e-01,2.540000000000000036e-01,2.540000000000000036e-01,0.000000000000000000e+00,-2.540000000000000036e-01,1.270000000000000018e-01,1.270000000000000018e-01,-1.019999999999999934e-01,2.290000000000000091e-01
1.340000000000000080e-01,2.979999999999999871e-01,2.489999999999999991e-01,-4.900000000000000189e-02,-2.730000000000000204e-01,1.710000000000000131e-01,9.800000000000000377e-02,-1.120000000000000023e-01,2.240000000000000047e-01
1.360000000000000098e-01,2.680000000000000160e-01,2.340000000000000135e-01,-3.400000000000000244e-02,-2.489999999999999991e-01,1.509999999999999953e-01,9.800000000000000377e-02,-1.019999999999999934e-01,2.240000000000000047e-01
1.380000000000000115e-01,2.489999999999999991e-01,2.340000000000000135e-01,-1.499999999999999944e-02,-2.389999999999999902e-01,1.320000000000000062e-01,1.069999999999999979e-01,-9.800000000000000377e-02,2.240000000000000047e-01
1.400000000000000133e-01,2.489999999999999991e-01,2.340000000000000135e-01,-1.499999999999999944e-02,-2.389999999999999902e-01,1.320000000000000062e-01,1.069999999999999979e-01,-1.019999999999999934e-01,2.200000000000000011e-01
1.420000000000000151e-01,2.680000000000000160e-01,2.200000000000000011e-01,-4.900000000000000189e-02,-2.439999999999999947e-01,1.559999999999999998e-01,8.300000000000000433e-02,-1.069999999999999979e-01,2.149999999999999967e-01
1.440000000000000169e-01,2.540000000000000036e-01,2.149999999999999967e-01,-3.899999999999999994e-02,-2.340000000000000135e-01,1.459999999999999909e-01,8.799999999999999489e-02,-9.800000000000000377e-02,2.049999999999999878e-01
1.459999999999999909e-01,2.439999999999999947e-01,2.049999999999999878e-01,-3.899999999999999994e-02,-2.240000000000000047e-01,1.419999999999999873e-01,8.300000000000000433e-02,-7.299999999999999545e-02,2.000000000000000111e-01
1.479999999999999927e-01,2.290000000000000091e-01,1.900000000000000022e-01,-3.899999999999999994e-02,-2.099999999999999922e-01,1.320000000000000062e-01,7.299999999999999545e-02,-6.800000000000000488e-02,2.000000000000000111e-01
1.499999999999999944e-01,2.099999999999999922e-01,1.849999999999999978e-01,-2.400000000000000050e-02,-1.950000000000000067e-01,1.170000000000000068e-01,7.799999999999999989e-02,-6.800000000000000488e-02,2.149999999999999967e-01
1.519999999999999962e-01,2.149999999999999967e-01,1.809999999999999942e-01,-3.400000000000000244e-02,-1.950000000000000067e-01,1.219999999999999973e-01,7.299999999999999545e-02,-5.899999999999999689e-02,2.000000000000000111e-01
1.539999999999999980e-01,2.389999999999999902e-01,1.710000000000000131e-01,-6.800000000000000488e-02,-2.049999999999999878e-01,1.509999999999999953e-01,4.900000000000000189e-02,-6.300000000000000044e-02,1.849999999999999978e-01
1.559999999999999998e-01,2.000000000000000111e-01,1.559999999999999998e-01,-4.399999999999999745e-02,-1.759999999999999898e-01,1.219999999999999973e-01,5.399999999999999939e-02,-4.900000000000000189e-02,1.849999999999999978e-01
1.580000000000000016e-01,1.459999999999999909e-01,1.459999999999999909e-01,0.000000000000000000e+00,-1.459999999999999909e-01,7.299999999999999545e-02,7.299999999999999545e-02,-1.499999999999999944e-02,1.950000000000000067e-01
1.600000000000000033e-01,1.660000000000000087e-01,1.459999999999999909e-01,-2.000000000000000042e-02,-1.559999999999999998e-01,9.299999999999999933e-02,6.300000000000000044e-02,-3.400000000000000244e-02,1.710000000000000131e-01
1.620000000000000051e-01,1.559999999999999998e-01,1.320000000000000062e-01,-2.400000000000000050e-02,-1.419999999999999873e-01,8.799999999999999489e-02,5.399999999999999939e-02,-2.900000000000000147e-02,1.660000000000000087e-01
1.640000000000000069e-01,1.219999999999999973e-01,1.170000000000000068e-01,-5.000000000000000104e-03,-1.170000000000000068e-01,6.300000000000000044e-02,5.399999999999999939e-02,0.000000000000000000e+00,1.660000000000000087e-01
1.660000000000000087e-01,9.800000000000000377e-02,9.800000000000000377e-02,0.000000000000000000e+00,-9.800000000000000377e-02,4.900000000000000189e-02,4.900000000000000189e-02,1.000000000000000021e-02,1.509999999999999953e-01
1.680000000000000104e-01,1.019999999999999934e-01,9.299999999999999933e-02,-1.000000000000000021e-02,-9.800000000000000377e-02,5.399999999999999939e-02,3.899999999999999994e-02,2.000000000000000042e-02,1.459999999999999909e-01
1.700000000000000122e-01,9.800000000000000377e-02,8.799999999999999489e-02,-1.000000000000000021e-02,-9.299999999999999933e-02,5.399999999999999939e-02,3.899999999999999994e-02,1.499999999999999944e-02,1.459999999999999909e-01
1.720000000000000140e-01,6.300000000000000044e-02,5.899999999999999689e-02,-5.000000000000000104e-03,-5.899999999999999689e-02,3.400000000000000244e-02,2.400000000000000050e-02,3.400000000000000244e-02,1.459999999999999909e-01
1.740000000000000158e-01,5.899999999999999689e-02,5.399999999999999939e-02,-5.000000000000000104e-03,-5.399999999999999939e-02,2.900000000000000147e-02,2.400000000000000050e-02,4.399999999999999745e-02,1.320000000000000062e-01
1.759999999999999898e-01,7.799999999999999989e-02,5.399999999999999939e-02,-2.400000000000000050e-02,-6.300000000000000044e-02,4.900000000000000189e-02,1.499999999999999944e-02,7.299999999999999545e-02,1.170000000000000068e-01
1.779999999999999916e-01,7.299999999999999545e-02,4.399999999999999745e-02,-2.900000000000000147e-02,-5.899999999999999689e-02,4.900000000000000189e-02,5.000000000000000104e-03,3.899999999999999994e-02,9.800000000000000377e-02
1.799999999999999933e-01,4.399999999999999745e-02,3.899999999999999994e-02,-5.000000000000000104e-03,-3.899999999999999994e-02,2.400000000000000050e-02,1.499999999999999944e-02,4.399999999999999745e-02,1.019999999999999934e-01
1.819999999999999951e-01,2.400000000000000050e-02,2.400000000000000050e-02,0.000000000000000000e+00,-2.400000000000000050e-02,1.000000000000000021e-02,1.000000000000000021e-02,7.299999999999999545e-02,1.019999999999999934e-01
1.839999999999999969e-01,3.400000000000000244e-02,2.000000000000000042e-02,-1.499999999999999944e-02,-2.400000000000000050e-02,2.400000000000000050e-02,0.000000000000000000e+00,5.399999999999999939e-02,8.300000000000000433e-02
1.859999999999999987e-01,3.899999999999999994e-02,1.000000000000000021e-02,-2.900000000000000147e-02,-2.400000000000000050e-02,3.400000000000000244e-02,-1.000000000000000021e-02,6.800000000000000488e-02,7.799999999999999989e-02
1.880000000000000004e-01,0.000000000000000000e+00,-1.000000000000000021e-02,-1.000000000000000021e-02,5.000000000000000104e-03,5.000000000000000104e-03,-1.000000000000000021e-02,6.300000000000000044e-02,7.799999999999999989e-02
1.900000000000000022e-01,5.000000000000000104e-03,-1.000000000000000021e-02,-1.499999999999999944e-02,5.000000000000000104e-03,1.000000000000000021e-02,-1.499999999999999944e-02,4.900000000000000189e-02,7.299999999999999545e-02
1.920000000000000040e-01,0.000000000000000000e+00,-1.499999999999999944e-02,-1.499999999999999944e-02,1.000000000000000021e-02,5.000000000000000104e-03,-1.499999999999999944e-02,5.899999999999999689e-02,5.899999999999999689e-02
1.940000000000000058e-01,2.000000000000000042e-02,-2.400000000000000050e-02,-4.399999999999999745e-02,5.000000000000000104e-03,2.900000000000000147e-02,-3.400000000000000244e-02,4.900000000000000189e-02,5.899999999999999689e-02
1.960000000000000075e-01,2.000000000000000042e-02,-1.499999999999999944e-02,-3.400000000000000244e-02,0.000000000000000000e+00,2.400000000000000050e-02,-2.400000000000000050e-02,6.800000000000000488e-02,5.399999999999999939e-02
1.980000000000000093e-01,-2.400000000000000050e-02,-2.400000000000000050e-02,0.000000000000000000e+00,2.400000000000000050e-02,-1.499999999999999944e-02,-1.499999999999999944e-02,6.300000000000000044e-02,5.399999999999999939e-02
2.000000000000000111e-01,1.000000000000000021e-02,-2.400000000000000050e-02,-3.400000000000000244e-02,1.000000000000000021e-02,2.000000000000000042e-02,-2.900000000000000147e-02,4.399999999999999745e-02,3.400000000000000244e-02
2.020000000000000129e-01,1.499999999999999944e-02,-2.000000000000000042e-02,-3.400000000000000244e-02,5.000000000000000104e-03,2.400000000000000050e-02,-2.900000000000000147e-02,4.399999999999999745e-02,3.400000000000000244e-02
2.040000000000000147e-01,-2.400000000000000050e-02,-2.000000000000000042e-02,5.000000000000000104e-03,2.400000000000000050e-02,-1.499999999999999944e-02,-1.000000000000000021e-02,4.900000000000000189e-02,3.400000000000000244e-02
2.060000000000000164e-01,-2.900000000000000147e-02,-2.900000000000000147e-02,0.000000000000000000e+00,2.900000000000000147e-02,-1.499999999999999944e-02,-1.499999999999999944e-02,5.899999999999999689e-02,3.899999999999999994e-02
2.080000000000000182e-01,-1.000000000000000021e-02,-3.400000000000000244e-02,-2.400000000000000050e-02,2.400000000000000050e-02,5.000000000000000104e-03,-2.900000000000000147e-02,6.800000000000000488e-02,2.900000000000000147e-02
2.099999999999999922e-01,-2.400000000000000050e-02,-4.399999999999999745e-02,-2.000000000000000042e-02,3.400000000000000244e-02,-5.000000000000000104e-03,-3.400000000000000244e-02,7.299999999999999545e-02,3.400000000000000244e-02
2.119999999999999940e-01,-3.899999999999999994e-02,-3.899999999999999994e-02,0.000000000000000000e+00,3.899999999999999994e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,8.300000000000000433e-02,3.400000000000000244e-02
2.139999999999999958e-01,-4.900000000000000189e-02,-4.900000000000000189e-02,0.000000000000000000e+00,4.900000000000000189e-02,-2.400000000000000050e-02,-2.400000000000000050e-02,6.800000000000000488e-02,2.900000000000000147e-02
2.159999999999999976e-01,-4.399999999999999745e-02,-3.899999999999999994e-02,5.000000000000000104e-03,4.399999999999999745e-02,-2.400000000000000050e-02,-2.000000000000000042e-02,5.399999999999999939e-02,2.900000000000000147e-02
2.179999999999999993e-01,-5.399999999999999939e-02,-3.899999999999999994e-02,1.499999999999999944e-02,4.900000000000000189e-02,-3.400000000000000244e-02,-1.499999999999999944e-02,4.900000000000000189e-02,2.000000000000000042e-02
2.200000000000000011e-01,-5.399999999999999939e-02,-4.900000000000000189e-02,5.000000000000000104e-03,5.399999999999999939e-02,-2.900000000000000147e-02,-2.400000000000000050e-02,7.299999999999999545e-02,2.000000000000000042e-02
2.220000000000000029e-01,-1.499999999999999944e-02,-2.900000000000000147e-02,-1.499999999999999944e-02,2.400000000000000050e-02,0.000000000000000000e+00,-2.400000000000000050e-02,7.799999999999999989e-02,2.400000000000000050e-02
2.240000000000000047e-01,-1.499999999999999944e-02,-3.899999999999999994e-02,-2.400000000000000050e-02,2.900000000000000147e-02,5.000000000000000104e-03,-3.400000000000000244e-02,4.900000000000000189e-02,1.499999999999999944e-02
2.260000000000000064e-01,-2.900000000000000147e-02,-4.900000000000000189e-02,-2.000000000000000042e-02,3.899999999999999994e-02,-5.000000000000000104e-03,-3.400000000000000244e-02,5.899999999999999689e-02,1.000000000000000021e-02
2.280000000000000082e-01,-3.400000000000000244e-02,-4.900000000000000189e-02,-1.499999999999999944e-02,4.399999999999999745e-02,-1.000000000000000021e-02,-3.400000000000000244e-02,5.899999999999999689e-02,1.000000000000000021e-02
2.300000000000000100e-01,-4.900000000000000189e-02,-4.900000000000000189e-02,0.000000000000000000e+00,4.900000000000000189e-02,-2.400000000000000050e-02,-2.400000000000000050e-02,7.299999999999999545e-02,2.000000000000000042e-02
2.320000000000000118e-01,-3.899999999999999994e-02,-4.900000000000000189e-02,-1.000000000000000021e-02,4.399999999999999745e-02,-1.499999999999999944e-02,-2.900000000000000147e-02,5.899999999999999689e-02,1.000000000000000021e-02
2.340000000000000135e-01,-2.400000000000000050e-02,-4.900000000000000189e-02,-2.400000000000000050e-02,3.899999999999999994e-02,0.000000000000000000e+00,-3.899999999999999994e-02,4.399999999999999745e-02,5.000000000000000104e-03
2.360000000000000153e-01,-4.399999999999999745e-02,-4.900000000000000189e-02,-5.000000000000000104e-03,4.900000000000000189e-02,-2.000000000000000042e-02,-2.900000000000000147e-02,6.300000000000000044e-02,1.000000000000000021e-02
2.380000000000000171e-01,-5.899999999999999689e-02,-4.900000000000000189e-02,1.000000000000000021e-02,5.399999999999999939e-02,-3.400000000000000244e-02,-2.000000000000000042e-02,6.300000000000000044e-02,2.000000000000000042e-02
2.399999999999999911e-01,-3.899999999999999994e-02,-5.399999999999999939e-02,-1.499999999999999944e-02,4.900000000000000189e-02,-1.499999999999999944e-02,-3.400000000000000244e-02,8.799999999999999489e-02,5.000000000000000104e-03
2.419999999999999929e-01,-3.899999999999999994e-02,-5.899999999999999689e-02,-2.000000000000000042e-02,4.900000000000000189e-02,-1.000000000000000021e-02,-3.899999999999999994e-02,8.300000000000000433e-02,5.000000000000000104e-03
2.439999999999999947e-01,-4.900000000000000189e-02,-5.399999999999999939e-02,-5.000000000000000104e-03,5.399999999999999939e-02,-2.400000000000000050e-02,-2.900000000000000147e-02,7.299999999999999545e-02,1.499999999999999944e-02
2.459999999999999964e-01,-4.900000000000000189e-02,-5.399999999999999939e-02,-5.000000000000000104e-03,5.399999999999999939e-02,-2.400000000000000050e-02,-2.900000000000000147e-02,7.299999999999999545e-02,1.000000000000000021e-02
2.479999999999999982e-01,-2.900000000000000147e-02,-5.399999999999999939e-02,-2.400000000000000050e-02,4.399999999999999745e-02,-5.000000000000000104e-03,-3.899999999999999994e-02,4.399999999999999745e-02,5.000000000000000104e-03
